node_id,node_type
B19055,beneficiary
B12483,beneficiary
B04915,beneficiary
B17114,beneficiary
B10571,beneficiary
B10050,beneficiary
B04527,beneficiary
B19348,beneficiary
B12539,beneficiary
B19546,beneficiary
B02289,beneficiary
B13525,beneficiary
B03867,beneficiary
B15221,beneficiary
B04483,beneficiary
B11856,beneficiary
B06514,beneficiary
B13303,beneficiary
B18399,beneficiary
U00902,user
B12244,beneficiary
B13598,beneficiary
B01128,beneficiary
B17873,beneficiary
B10499,beneficiary
B17104,beneficiary
B17003,beneficiary
B00311,beneficiary
B04817,beneficiary
B12147,beneficiary
B01801,beneficiary
B01306,beneficiary
B18564,beneficiary
B07962,beneficiary
B11922,beneficiary
U00022,user
B15934,beneficiary
B00011,beneficiary
B16603,beneficiary
B01468,beneficiary
B10459,beneficiary
B13394,beneficiary
B03298,beneficiary
B04707,beneficiary
B11388,beneficiary
B17162,beneficiary
B08804,beneficiary
U00615,user
B05401,beneficiary
B07530,beneficiary
B17384,beneficiary
B03538,beneficiary
B17099,beneficiary
B16995,beneficiary
B04421,beneficiary
B03845,beneficiary
B08499,beneficiary
B04959,beneficiary
B16346,beneficiary
B14155,beneficiary
B13162,beneficiary
B12976,beneficiary
B19287,beneficiary
B07196,beneficiary
B12997,beneficiary
B02907,beneficiary
B13103,beneficiary
B00681,beneficiary
B05179,beneficiary
B17701,beneficiary
B04824,beneficiary
B01557,beneficiary
B08801,beneficiary
U00825,user
B08818,beneficiary
B03205,beneficiary
U00424,user
B09680,beneficiary
B19521,beneficiary
B12659,beneficiary
B06727,beneficiary
B00559,beneficiary
B08052,beneficiary
B12865,beneficiary
B19997,beneficiary
B10595,beneficiary
B13978,beneficiary
B08376,beneficiary
B03419,beneficiary
B14931,beneficiary
B09935,beneficiary
B17930,beneficiary
B04295,beneficiary
B11567,beneficiary
B14939,beneficiary
B19028,beneficiary
B12059,beneficiary
U00032,user
B04886,beneficiary
B19427,beneficiary
B10936,beneficiary
B18764,beneficiary
B00703,beneficiary
B06248,beneficiary
B15197,beneficiary
B01129,beneficiary
B18705,beneficiary
B15384,beneficiary
B17356,beneficiary
B05617,beneficiary
B04419,beneficiary
B07818,beneficiary
B06385,beneficiary
B04986,beneficiary
B01409,beneficiary
B03876,beneficiary
B11949,beneficiary
B00562,beneficiary
B12327,beneficiary
B19848,beneficiary
B04405,beneficiary
B15114,beneficiary
B06155,beneficiary
B11394,beneficiary
B17493,beneficiary
B08285,beneficiary
B06375,beneficiary
B02420,beneficiary
B01769,beneficiary
B10700,beneficiary
B16976,beneficiary
B16416,beneficiary
B14505,beneficiary
B18493,beneficiary
B08238,beneficiary
B12956,beneficiary
B15565,beneficiary
B01387,beneficiary
B17943,beneficiary
B15210,beneficiary
B11336,beneficiary
B08251,beneficiary
B03860,beneficiary
B17243,beneficiary
B08240,beneficiary
B14063,beneficiary
B04515,beneficiary
B16727,beneficiary
B03115,beneficiary
B03353,beneficiary
B05175,beneficiary
B12978,beneficiary
B19066,beneficiary
B17002,beneficiary
B07849,beneficiary
B08392,beneficiary
B03126,beneficiary
B05480,beneficiary
B10200,beneficiary
B02893,beneficiary
B11819,beneficiary
B11035,beneficiary
B01339,beneficiary
B12862,beneficiary
B10523,beneficiary
U00710,user
B08896,beneficiary
B07187,beneficiary
B07156,beneficiary
B11474,beneficiary
B04417,beneficiary
B19114,beneficiary
B07454,beneficiary
U00801,user
B03962,beneficiary
B13627,beneficiary
B19015,beneficiary
U00535,user
B15084,beneficiary
B05449,beneficiary
B01781,beneficiary
B05166,beneficiary
U00503,user
B10803,beneficiary
B15937,beneficiary
B06771,beneficiary
B00593,beneficiary
B08210,beneficiary
B15764,beneficiary
B13032,beneficiary
B09190,beneficiary
B01615,beneficiary
B19308,beneficiary
B10646,beneficiary
B10592,beneficiary
B09879,beneficiary
B09234,beneficiary
B17281,beneficiary
B07944,beneficiary
B00679,beneficiary
B17287,beneficiary
B09638,beneficiary
B10824,beneficiary
B13438,beneficiary
B07626,beneficiary
B04279,beneficiary
B05618,beneficiary
B03610,beneficiary
B14838,beneficiary
B01915,beneficiary
B07220,beneficiary
B00098,beneficiary
B07412,beneficiary
B05296,beneficiary
B10022,beneficiary
B05692,beneficiary
B14015,beneficiary
B14944,beneficiary
B11746,beneficiary
U00188,user
B02005,beneficiary
U00267,user
B12647,beneficiary
B18255,beneficiary
B05738,beneficiary
B02216,beneficiary
B04635,beneficiary
B02869,beneficiary
B14023,beneficiary
U00967,user
B09719,beneficiary
B09841,beneficiary
B16105,beneficiary
B02551,beneficiary
B19171,beneficiary
B17335,beneficiary
B14791,beneficiary
U00913,user
B03624,beneficiary
B15630,beneficiary
B16620,beneficiary
B19146,beneficiary
B15265,beneficiary
U00017,user
B11463,beneficiary
B11894,beneficiary
B19263,beneficiary
B15892,beneficiary
B14875,beneficiary
B03742,beneficiary
B05039,beneficiary
B06942,beneficiary
B05943,beneficiary
B09976,beneficiary
B12654,beneficiary
B05937,beneficiary
B12493,beneficiary
B02436,beneficiary
B19880,beneficiary
B05748,beneficiary
B09317,beneficiary
B01219,beneficiary
B18980,beneficiary
B01839,beneficiary
B00551,beneficiary
B11398,beneficiary
B12694,beneficiary
B15399,beneficiary
B12002,beneficiary
B18458,beneficiary
B10776,beneficiary
B12362,beneficiary
B19382,beneficiary
B09088,beneficiary
B11231,beneficiary
B10607,beneficiary
B00117,beneficiary
B07127,beneficiary
B09212,beneficiary
B11537,beneficiary
B02356,beneficiary
U00676,user
B00162,beneficiary
B07973,beneficiary
B17940,beneficiary
B11009,beneficiary
B13318,beneficiary
B16645,beneficiary
B18572,beneficiary
B13417,beneficiary
B15459,beneficiary
B07703,beneficiary
B18080,beneficiary
B08501,beneficiary
B17918,beneficiary
B11956,beneficiary
B18811,beneficiary
B02529,beneficiary
B11375,beneficiary
B15938,beneficiary
B17659,beneficiary
B06272,beneficiary
B12344,beneficiary
B18271,beneficiary
U00009,user
B01109,beneficiary
B11577,beneficiary
B03899,beneficiary
B19260,beneficiary
B12154,beneficiary
B04223,beneficiary
B19526,beneficiary
B06714,beneficiary
B01493,beneficiary
B07238,beneficiary
B19661,beneficiary
B07616,beneficiary
B01008,beneficiary
B04938,beneficiary
B16997,beneficiary
B04709,beneficiary
B07350,beneficiary
B10653,beneficiary
B00091,beneficiary
B16555,beneficiary
B12215,beneficiary
B06909,beneficiary
B02783,beneficiary
B01348,beneficiary
B15682,beneficiary
B06148,beneficiary
B13910,beneficiary
B11619,beneficiary
B02715,beneficiary
B05054,beneficiary
B05473,beneficiary
B15799,beneficiary
B19810,beneficiary
B07084,beneficiary
B09582,beneficiary
B05587,beneficiary
B03881,beneficiary
B02797,beneficiary
U00721,user
B11181,beneficiary
B12850,beneficiary
B08805,beneficiary
B13079,beneficiary
B08128,beneficiary
B14618,beneficiary
B05564,beneficiary
B06610,beneficiary
B19992,beneficiary
B02309,beneficiary
B13520,beneficiary
B06567,beneficiary
B06691,beneficiary
B18392,beneficiary
B18378,beneficiary
B02399,beneficiary
B08934,beneficiary
B12830,beneficiary
B16165,beneficiary
B10147,beneficiary
B02679,beneficiary
B00830,beneficiary
B01461,beneficiary
B19680,beneficiary
B14284,beneficiary
B15629,beneficiary
B10628,beneficiary
B02685,beneficiary
B04008,beneficiary
U00097,user
B13276,beneficiary
B19174,beneficiary
B19108,beneficiary
B16695,beneficiary
U00091,user
B04894,beneficiary
B16042,beneficiary
B03046,beneficiary
B06645,beneficiary
B13919,beneficiary
B12102,beneficiary
B06078,beneficiary
U00194,user
B03186,beneficiary
B11323,beneficiary
U00330,user
B16599,beneficiary
B12636,beneficiary
B02460,beneficiary
B05030,beneficiary
B14640,beneficiary
B01860,beneficiary
B07393,beneficiary
U00631,user
U00752,user
B11043,beneficiary
B06571,beneficiary
B08837,beneficiary
B16170,beneficiary
B03356,beneficiary
B18756,beneficiary
B05588,beneficiary
B13396,beneficiary
B02194,beneficiary
B08712,beneficiary
B00726,beneficiary
U00479,user
B01454,beneficiary
B00808,beneficiary
B07850,beneficiary
B14266,beneficiary
U00128,user
B11723,beneficiary
B14599,beneficiary
B17863,beneficiary
B19075,beneficiary
B07235,beneficiary
B06883,beneficiary
B07166,beneficiary
B18038,beneficiary
B14349,beneficiary
B11045,beneficiary
B10364,beneficiary
B02434,beneficiary
B03756,beneficiary
B15891,beneficiary
B00076,beneficiary
B02982,beneficiary
B14428,beneficiary
B00026,beneficiary
B03319,beneficiary
B05011,beneficiary
B18748,beneficiary
U00609,user
B06348,beneficiary
B18471,beneficiary
B18578,beneficiary
B06139,beneficiary
B17282,beneficiary
B04703,beneficiary
B02010,beneficiary
B07696,beneficiary
B09538,beneficiary
B14655,beneficiary
B06099,beneficiary
B17795,beneficiary
B18665,beneficiary
B18530,beneficiary
B16806,beneficiary
B15029,beneficiary
B02650,beneficiary
B02472,beneficiary
B03187,beneficiary
U00443,user
B04951,beneficiary
B03437,beneficiary
B11432,beneficiary
B00750,beneficiary
B13984,beneficiary
B02093,beneficiary
B09236,beneficiary
B13732,beneficiary
B18299,beneficiary
B08865,beneficiary
B01672,beneficiary
B14897,beneficiary
B15911,beneficiary
B03935,beneficiary
B03979,beneficiary
U00690,user
B12616,beneficiary
B10869,beneficiary
B06014,beneficiary
B17640,beneficiary
B08532,beneficiary
B08672,beneficiary
B03047,beneficiary
B17472,beneficiary
B06475,beneficiary
B19456,beneficiary
U00513,user
B00787,beneficiary
B11428,beneficiary
B17534,beneficiary
B07175,beneficiary
B14642,beneficiary
B16566,beneficiary
B09573,beneficiary
B18556,beneficiary
U00392,user
U00551,user
B17283,beneficiary
B07032,beneficiary
B05793,beneficiary
B15752,beneficiary
B11292,beneficiary
B01537,beneficiary
B02404,beneficiary
B16096,beneficiary
B03103,beneficiary
B09028,beneficiary
B08857,beneficiary
B01263,beneficiary
B19899,beneficiary
U00985,user
B19226,beneficiary
B03534,beneficiary
U00143,user
B03004,beneficiary
B00096,beneficiary
B10655,beneficiary
B14571,beneficiary
B10500,beneficiary
B15533,beneficiary
B13364,beneficiary
B16574,beneficiary
B03835,beneficiary
B02390,beneficiary
B02124,beneficiary
B14012,beneficiary
B04582,beneficiary
B09456,beneficiary
B06380,beneficiary
B10456,beneficiary
B04393,beneficiary
B16542,beneficiary
U00636,user
B11232,beneficiary
B05970,beneficiary
B12549,beneficiary
B15077,beneficiary
B04469,beneficiary
B05004,beneficiary
B19422,beneficiary
B08576,beneficiary
B02146,beneficiary
B06068,beneficiary
B00407,beneficiary
B06696,beneficiary
B11138,beneficiary
B08394,beneficiary
B04076,beneficiary
B10741,beneficiary
B11319,beneficiary
B19837,beneficiary
B06914,beneficiary
B00361,beneficiary
B02406,beneficiary
B14033,beneficiary
B03092,beneficiary
B13087,beneficiary
B04830,beneficiary
B02917,beneficiary
U00451,user
B03691,beneficiary
B13329,beneficiary
B12115,beneficiary
B05548,beneficiary
B10574,beneficiary
B17067,beneficiary
B03943,beneficiary
B01646,beneficiary
B06673,beneficiary
B13669,beneficiary
B14137,beneficiary
B06892,beneficiary
B06366,beneficiary
B17325,beneficiary
B11294,beneficiary
B01291,beneficiary
B00465,beneficiary
B08105,beneficiary
B12136,beneficiary
U00168,user
B03512,beneficiary
B14715,beneficiary
B15570,beneficiary
B03113,beneficiary
B04366,beneficiary
B12211,beneficiary
B13937,beneficiary
B16502,beneficiary
B00682,beneficiary
B07664,beneficiary
U00958,user
B00918,beneficiary
B07288,beneficiary
B10549,beneficiary
B19086,beneficiary
U00867,user
B01146,beneficiary
B15662,beneficiary
B00913,beneficiary
B15605,beneficiary
B01560,beneficiary
B00413,beneficiary
B17027,beneficiary
B16466,beneficiary
B16840,beneficiary
B07109,beneficiary
B15828,beneficiary
B02941,beneficiary
B14988,beneficiary
B09521,beneficiary
B02705,beneficiary
B17608,beneficiary
B17685,beneficiary
B18427,beneficiary
B09465,beneficiary
B00371,beneficiary
B01970,beneficiary
B11902,beneficiary
B19054,beneficiary
B18098,beneficiary
B02040,beneficiary
B07803,beneficiary
B15081,beneficiary
B17892,beneficiary
B07087,beneficiary
B02444,beneficiary
B05833,beneficiary
B10858,beneficiary
B19221,beneficiary
B12072,beneficiary
B01484,beneficiary
B19244,beneficiary
B16549,beneficiary
U00413,user
B11991,beneficiary
B17361,beneficiary
B15804,beneficiary
B16326,beneficiary
U00768,user
B10003,beneficiary
B01035,beneficiary
B17004,beneficiary
B17377,beneficiary
B08895,beneficiary
B19683,beneficiary
B12074,beneficiary
B04335,beneficiary
B18325,beneficiary
B15188,beneficiary
B14794,beneficiary
B01750,beneficiary
B17968,beneficiary
B04290,beneficiary
B14030,beneficiary
B10156,beneficiary
B18130,beneficiary
B10208,beneficiary
B15168,beneficiary
B02085,beneficiary
B18540,beneficiary
B08704,beneficiary
B17835,beneficiary
B12870,beneficiary
B18354,beneficiary
B02240,beneficiary
B06536,beneficiary
B17842,beneficiary
B00014,beneficiary
B11589,beneficiary
B05346,beneficiary
B04278,beneficiary
B14348,beneficiary
B02586,beneficiary
B16127,beneficiary
B01589,beneficiary
B08662,beneficiary
B06169,beneficiary
B06823,beneficiary
B05074,beneficiary
B00070,beneficiary
B01807,beneficiary
U00783,user
B05601,beneficiary
U00338,user
U00878,user
B16897,beneficiary
B02111,beneficiary
B04706,beneficiary
B07279,beneficiary
B02802,beneficiary
B09314,beneficiary
B14896,beneficiary
B11921,beneficiary
B08637,beneficiary
B02441,beneficiary
B01724,beneficiary
B02318,beneficiary
U00738,user
B10358,beneficiary
B12442,beneficiary
B12048,beneficiary
B00909,beneficiary
B19277,beneficiary
B06446,beneficiary
B06608,beneficiary
B14461,beneficiary
B05925,beneficiary
B14591,beneficiary
B08769,beneficiary
B19857,beneficiary
B13123,beneficiary
B10851,beneficiary
B04098,beneficiary
B07524,beneficiary
B04121,beneficiary
B16949,beneficiary
B00329,beneficiary
B19991,beneficiary
B09119,beneficiary
B15173,beneficiary
U00480,user
B12595,beneficiary
B01829,beneficiary
B03901,beneficiary
B14888,beneficiary
B10106,beneficiary
B16017,beneficiary
B09863,beneficiary
B08484,beneficiary
B04026,beneficiary
B15482,beneficiary
B12386,beneficiary
B19639,beneficiary
B11137,beneficiary
B00606,beneficiary
B16398,beneficiary
B12089,beneficiary
B02726,beneficiary
B07318,beneficiary
B12312,beneficiary
B09390,beneficiary
B12784,beneficiary
B14220,beneficiary
B09503,beneficiary
B15792,beneficiary
B03734,beneficiary
B14227,beneficiary
B15855,beneficiary
B18911,beneficiary
B08511,beneficiary
B01027,beneficiary
B14679,beneficiary
B19251,beneficiary
B04429,beneficiary
B12562,beneficiary
B19463,beneficiary
B04522,beneficiary
B06423,beneficiary
B19119,beneficiary
B17258,beneficiary
B19490,beneficiary
U00159,user
B16382,beneficiary
B07057,beneficiary
B14140,beneficiary
B13370,beneficiary
B13983,beneficiary
B13067,beneficiary
B14263,beneficiary
B04231,beneficiary
B00822,beneficiary
B02681,beneficiary
B02411,beneficiary
B11075,beneficiary
B08289,beneficiary
U00518,user
B03894,beneficiary
B11831,beneficiary
B08603,beneficiary
B09248,beneficiary
U00940,user
B18644,beneficiary
B02311,beneficiary
B04044,beneficiary
B08224,beneficiary
B04454,beneficiary
B04336,beneficiary
B03693,beneficiary
B02493,beneficiary
B18244,beneficiary
B02704,beneficiary
B07772,beneficiary
B03967,beneficiary
B09900,beneficiary
B07573,beneficiary
B09297,beneficiary
B17127,beneficiary
B19569,beneficiary
B06035,beneficiary
B13145,beneficiary
B12969,beneficiary
U00334,user
B15136,beneficiary
B15431,beneficiary
B10485,beneficiary
B11740,beneficiary
B17911,beneficiary
B18170,beneficiary
B05402,beneficiary
B07367,beneficiary
B13940,beneficiary
B16714,beneficiary
B17422,beneficiary
B12238,beneficiary
B18661,beneficiary
B06332,beneficiary
B08988,beneficiary
B11936,beneficiary
B06239,beneficiary
B02557,beneficiary
B17167,beneficiary
B06711,beneficiary
B12249,beneficiary
B19941,beneficiary
B00916,beneficiary
U00312,user
B05890,beneficiary
B06362,beneficiary
U00169,user
B14295,beneficiary
B11257,beneficiary
B09724,beneficiary
B05879,beneficiary
B05873,beneficiary
B11542,beneficiary
B15919,beneficiary
B17719,beneficiary
B06100,beneficiary
B12025,beneficiary
B00419,beneficiary
B13058,beneficiary
U00038,user
B00898,beneficiary
B06681,beneficiary
B19469,beneficiary
B00363,beneficiary
B06561,beneficiary
B04101,beneficiary
B08446,beneficiary
B06980,beneficiary
B07323,beneficiary
U00176,user
B14484,beneficiary
B00491,beneficiary
B19313,beneficiary
B10122,beneficiary
B06958,beneficiary
B15109,beneficiary
B00430,beneficiary
B02039,beneficiary
B19869,beneficiary
B01077,beneficiary
B06055,beneficiary
B09518,beneficiary
B00438,beneficiary
B02020,beneficiary
B09532,beneficiary
B09634,beneficiary
U00816,user
B09905,beneficiary
B05649,beneficiary
B06745,beneficiary
B06855,beneficiary
B11101,beneficiary
B19509,beneficiary
B17183,beneficiary
B16457,beneficiary
B01921,beneficiary
B13414,beneficiary
B12070,beneficiary
B01711,beneficiary
B10783,beneficiary
B01708,beneficiary
B14686,beneficiary
B08810,beneficiary
B02521,beneficiary
B08094,beneficiary
U00047,user
B01862,beneficiary
B06982,beneficiary
B10028,beneficiary
B17969,beneficiary
U00528,user
B13048,beneficiary
B13377,beneficiary
B11687,beneficiary
B18173,beneficiary
B05731,beneficiary
B13668,beneficiary
B13267,beneficiary
B13656,beneficiary
B02535,beneficiary
B09714,beneficiary
B15935,beneficiary
B11303,beneficiary
U00917,user
B10732,beneficiary
B18839,beneficiary
B16205,beneficiary
B01122,beneficiary
B05112,beneficiary
B01842,beneficiary
B14870,beneficiary
B01843,beneficiary
B05451,beneficiary
B16662,beneficiary
B08229,beneficiary
B16658,beneficiary
B02401,beneficiary
B03454,beneficiary
B05674,beneficiary
B12832,beneficiary
B07979,beneficiary
B13862,beneficiary
U00211,user
B05032,beneficiary
B06827,beneficiary
B07008,beneficiary
B10124,beneficiary
B18005,beneficiary
B16268,beneficiary
B17917,beneficiary
B09198,beneficiary
B02274,beneficiary
B11932,beneficiary
B13469,beneficiary
B11734,beneficiary
B11984,beneficiary
B19592,beneficiary
B11123,beneficiary
B06162,beneficiary
B09965,beneficiary
B10530,beneficiary
U00251,user
B09549,beneficiary
B11562,beneficiary
B13778,beneficiary
B13485,beneficiary
B16951,beneficiary
B06965,beneficiary
B00931,beneficiary
B14148,beneficiary
B18607,beneficiary
B08039,beneficiary
B19531,beneficiary
B15172,beneficiary
B18393,beneficiary
B06985,beneficiary
B18691,beneficiary
B11604,beneficiary
B01780,beneficiary
B02888,beneficiary
U00301,user
B10110,beneficiary
B07301,beneficiary
B08236,beneficiary
B06232,beneficiary
B00050,beneficiary
U00027,user
B05006,beneficiary
B05102,beneficiary
B01320,beneficiary
B05761,beneficiary
B03185,beneficiary
B10504,beneficiary
B04773,beneficiary
B07519,beneficiary
B17509,beneficiary
B12075,beneficiary
B00502,beneficiary
B10306,beneficiary
B18211,beneficiary
B02825,beneficiary
B16803,beneficiary
B13463,beneficiary
B06841,beneficiary
B08836,beneficiary
B00347,beneficiary
B02228,beneficiary
B05283,beneficiary
B17138,beneficiary
B02657,beneficiary
B16716,beneficiary
