source,target,amount,is_fraud
U00551,B04995,4229.13,0
U00318,B04996,6257.6,0
U00990,B04997,9245.03,0
U00845,B04998,639.44,0
U00086,B04999,6497.85,1
U00750,B05000,8606.02,1
U00022,B05001,22932.35,1
U00526,B05002,143.3,0
U00907,B05003,2983.47,0
U00731,B05004,270.9,0
U00523,B05005,5308.02,0
U00267,B05006,3796.86,0
U00274,B05007,10317.0,1
U00345,B05008,970.58,0
U00049,B05009,180.15,0
U00252,B05010,512.35,0
U00547,B05011,6006.74,1
U00140,B05012,1000.0,0
U00773,B05013,2602.26,0
U00844,B05014,1448.94,0
U00225,B05015,101.57,0
U00875,B05016,185.67,0
U00603,B05017,60706.18,1
U00120,B05018,1062.19,0
U00553,B05019,1639.54,0
U00740,B05020,15889.5,1
U00159,B05021,1310.73,0
U00592,B05022,3525.33,0
U00262,B05023,689.57,0
U00335,B05024,1012.27,0
U00009,B05025,37820.62,1
U00405,B05026,44362.79,1
U00995,B05027,333.23,0
U00194,B05028,698.25,0
U00918,B05029,4681.69,0
U00685,B05030,1496.12,0
U00574,B05031,1058.66,0
U00251,B05032,49260.14,1
U00128,B05033,1147.4,0
U00287,B05034,2449.73,0
U00076,B05035,8.31,0
U00467,B05036,490.17,0
U00676,B05037,5781.92,0
U00816,B05038,2883.29,0
U00031,B05039,10.73,0
U00089,B05040,43526.28,1
U00571,B05041,1276.23,0
U00070,B05042,17721.96,1
U00882,B05043,1185.11,0
U00437,B05044,3276.17,0
U00565,B05045,3535.1,0
U00369,B05046,472.0,0
U00124,B05047,16571.5,1
U00366,B05048,3371.26,0
U00461,B05049,1298.02,0
U00732,B05050,81627.69,1
U00168,B05051,3044.11,0
U00883,B05052,10714.82,0
U00975,B05053,4593.78,0
U00713,B05054,2773.06,0
U00590,B05055,248.5,0
U00841,B05056,1990.08,0
U00711,B05057,1496.23,0
U00370,B05058,957.26,0
U00000,B05059,502.03,0
U00093,B05060,2391.41,0
U00216,B05061,2342.67,0
U00400,B05062,915.9,0
U00978,B05063,2152.44,0
U00405,B05064,1987.2,0
U00149,B05065,416.98,0
U00228,B05066,3137.19,0
U00512,B05067,32316.02,1
U00777,B05068,15437.0,1
U00284,B05069,100.21,0
U00158,B05070,975.1,0
U00177,B05071,24511.92,1
U00870,B05072,25985.46,1
U00797,B05073,375.8,0
U00743,B05074,1006.52,0
U00645,B05075,420.25,0
U00123,B05076,11609.07,1
U00348,B05077,333.83,0
U00971,B05078,920.33,0
U00774,B05079,1286.57,0
U00199,B05080,666.43,0
U00041,B05081,771.23,0
U00834,B05082,6240.91,1
U00787,B05083,315.28,0
U00756,B05084,2573.28,0
U00810,B05085,18296.01,1
U00930,B05086,254.11,0
U00826,B05087,229.4,0
U00705,B05088,1407.85,0
U00575,B05089,1794.73,0
U00453,B05090,260.26,0
U00607,B05091,928.18,0
U00396,B05092,524.55,0
U00541,B05093,48.5,0
U00662,B05094,1466.92,0
U00399,B05095,3531.98,0
U00999,B05096,19792.03,1
U00930,B05097,189.01,0
U00221,B05098,1155.1,0
U00794,B05099,1454.19,0
U00654,B05100,7326.94,1
U00073,B05101,991.37,0
U00651,B05102,1457.26,0
U00200,B05103,298.7,0
U00929,B05104,1754.09,0
U00994,B05105,861.33,0
U00634,B05106,99087.86,1
U00292,B05107,3355.54,0
U00009,B05108,2455.44,0
U00434,B05109,54766.88,1
U00209,B05110,1212.55,0
U00313,B05111,49014.11,1
U00219,B05112,1655.53,0
U00062,B05113,3174.26,0
U00867,B05114,3034.84,0
U00906,B05115,2046.98,0
U00447,B05116,403.68,0
U00434,B05117,2925.46,0
U00584,B05118,10350.89,1
U00997,B05119,1324.66,0
U00155,B05120,2802.01,0
U00137,B05121,14289.68,1
U00910,B05122,60561.09,1
U00604,B05123,1253.71,0
U00676,B05124,7484.29,1
U00227,B05125,1176.81,0
U00130,B05126,1580.03,0
U00845,B05127,1952.85,0
U00924,B05128,759.92,0
U00549,B05129,919.53,0
U00274,B05130,79.99,0
U00112,B05131,2550.49,0
U00654,B05132,1089.45,0
U00256,B05133,278.21,0
U00890,B05134,7271.25,1
U00855,B05135,1076.35,0
U00200,B05136,9907.34,0
U00583,B05137,49.32,0
U00136,B05138,45231.69,1
U00666,B05139,2095.75,0
U00082,B05140,18278.3,1
U00564,B05141,543.77,0
U00311,B05142,787.82,0
U00087,B05143,1284.34,0
U00878,B05144,151.96,0
U00652,B05145,1787.19,0
U00705,B05146,1348.59,0
U00195,B05147,1586.78,0
U00901,B05148,223.2,0
U00465,B05149,6646.91,0
U00221,B05150,1766.72,0
U00519,B05151,862.47,0
U00582,B05152,661.58,0
U00733,B05153,15395.44,1
U00812,B05154,13039.15,1
U00616,B05155,29.04,0
U00777,B05156,1770.55,1
U00428,B05157,2177.61,0
U00658,B05158,28.42,0
U00082,B05159,20493.46,1
U00434,B05160,3462.67,0
U00067,B05161,204.41,0
U00695,B05162,806.07,0
U00535,B05163,32402.23,1
U00564,B05164,1216.29,0
U00550,B05165,887.06,0
U00284,B05166,44373.3,1
U00161,B05167,7094.61,0
U00883,B05168,46736.68,1
U00583,B05169,2745.58,0
U00844,B05170,342.69,0
U00308,B05171,43742.68,1
U00139,B05172,424.42,0
U00152,B05173,908.57,0
U00268,B05174,1577.65,0
U00208,B05175,29517.3,1
U00958,B05176,99243.16,1
U00493,B05177,2724.12,0
U00600,B05178,3524.68,0
U00817,B05179,3893.55,0
U00427,B05180,18040.48,1
U00338,B05181,1291.7,0
U00990,B05182,1258.14,0
U00146,B05183,10761.73,1
U00617,B05184,164.68,0
U00685,B05185,14775.8,1
U00434,B05186,1574.78,0
U00027,B05187,516.46,0
U00558,B05188,49645.07,1
U00969,B05189,38.15,0
U00634,B05190,7550.75,0
U00213,B05191,4627.69,0
U00944,B05192,15638.69,1
U00043,B05193,2197.03,0
U00316,B05194,5616.32,1
U00153,B05195,1141.34,0
U00077,B05196,20028.47,1
U00893,B05197,1728.86,0
U00654,B05198,468.86,0
U00766,B05199,5669.75,1
U00013,B05200,559.91,0
U00536,B05201,2614.32,0
U00147,B05202,11796.48,1
U00482,B05203,52810.85,1
U00898,B05204,29.1,0
U00198,B05205,5521.34,0
U00624,B05206,2476.18,0
U00240,B05207,892.83,0
U00213,B05208,1913.54,0
U00831,B05209,3368.37,0
U00485,B05210,1115.94,0
U00871,B05211,3097.58,0
U00051,B05212,3332.33,0
U00452,B05213,2156.58,0
U00545,B05214,10918.11,1
U00697,B05215,9675.96,0
U00366,B05216,5388.05,0
U00213,B05217,5806.57,1
U00948,B05218,2247.59,0
U00507,B05219,1381.26,0
U00535,B05220,1442.33,0
U00238,B05221,3115.81,0
U00612,B05222,4568.67,0
U00421,B05223,1354.36,0
U00079,B05224,4611.51,0
U00743,B05225,22314.49,1
U00080,B05226,23832.46,1
U00453,B05227,776.51,0
U00468,B05228,3155.36,0
U00877,B05229,734.43,0
U00119,B05230,169.43,0
U00233,B05231,18044.93,1
U00006,B05232,1061.13,0
U00467,B05233,2142.21,0
U00872,B05234,1424.56,0
U00471,B05235,36617.6,1
U00299,B05236,4115.37,0
U00101,B05237,4247.86,0
U00297,B05238,14690.78,1
U00135,B05239,372.25,0
U00867,B05240,4532.2,0
U00191,B05241,49600.7,1
U00417,B05242,3860.75,0
U00228,B05243,18314.67,1
U00364,B05244,2907.92,0
U00882,B05245,3480.43,1
U00907,B05246,351.76,0
U00020,B05247,270.95,0
U00684,B05248,875.47,0
U00783,B05249,3510.04,0
U00842,B05250,3182.35,0
U00352,B05251,3.53,0
U00644,B05252,36156.42,1
U00188,B05253,128.55,0
U00114,B05254,3008.04,0
U00482,B05255,25216.76,1
U00620,B05256,23739.13,1
U00988,B05257,373.88,0
U00658,B05258,34365.63,1
U00964,B05259,7274.73,1
U00638,B05260,494.47,0
U00745,B05261,736.68,0
U00301,B05262,10387.98,1
U00770,B05263,3340.84,0
U00530,B05264,1050.18,0
U00741,B05265,1924.25,0
U00731,B05266,2511.83,1
U00212,B05267,2999.24,0
U00045,B05268,986.04,0
U00894,B05269,4989.95,0
U00763,B05270,616.26,0
U00197,B05271,2081.39,0
U00023,B05272,7877.32,1
U00286,B05273,17588.17,1
U00243,B05274,8235.13,1
U00389,B05275,1173.16,0
U00644,B05276,511.91,0
U00106,B05277,7124.35,0
U00877,B05278,2984.03,0
U00956,B05279,2748.61,0
U00950,B05280,51449.19,1
U00019,B05281,49414.9,1
U00428,B05282,1599.2,0
U00806,B05283,1753.32,0
U00161,B05284,684.45,0
U00762,B05285,1114.37,0
U00660,B05286,369.57,0
U00141,B05287,2453.28,0
U00758,B05288,1978.43,0
U00469,B05289,2735.91,0
U00237,B05290,20452.16,1
U00121,B05291,49718.15,1
U00721,B05292,811.53,0
U00016,B05293,1150.14,0
U00400,B05294,1840.56,0
U00739,B05295,5381.35,0
U00537,B05296,2668.8,0
U00523,B05297,4929.68,0
U00595,B05298,2305.1,0
U00380,B05299,24353.76,1
U00127,B05300,3665.97,0
U00684,B05301,826.69,0
U00724,B05302,489.77,0
U00514,B05303,1720.43,0
U00940,B05304,1496.55,0
U00568,B05305,73661.35,1
U00846,B05306,10687.94,1
U00032,B05307,376.06,0
U00617,B05308,4648.76,1
U00393,B05309,1236.31,0
U00442,B05310,1982.07,0
U00162,B05311,71751.58,1
U00221,B05312,1845.5,0
U00497,B05313,4250.65,0
U00235,B05314,20762.59,1
U00510,B05315,1861.1,1
U00575,B05316,63628.87,1
U00142,B05317,273.51,0
U00063,B05318,353.31,0
U00435,B05319,8798.22,1
U00863,B05320,766.1,0
U00990,B05321,15433.73,1
U00198,B05322,1024.09,0
U00341,B05323,4568.2,0
U00804,B05324,1047.02,0
U00087,B05325,8561.37,1
U00028,B05326,2561.25,0
U00738,B05327,1098.42,0
U00358,B05328,52758.01,1
U00035,B05329,2353.02,0
U00902,B05330,2138.85,0
U00084,B05331,1792.38,0
U00508,B05332,44896.09,1
U00131,B05333,1224.46,0
U00641,B05334,8177.93,0
U00916,B05335,563.51,0
U00048,B05336,10388.32,1
U00750,B05337,16560.39,1
U00346,B05338,479.32,0
U00756,B05339,92668.89,1
U00449,B05340,564.62,0
U00797,B05341,2408.17,0
U00078,B05342,47330.76,1
U00905,B05343,3444.61,0
U00162,B05344,1668.5,0
U00511,B05345,73600.61,1
U00967,B05346,16542.36,1
U00654,B05347,1489.99,0
U00414,B05348,1591.7,0
U00743,B05349,71543.19,1
U00086,B05350,1068.33,0
U00952,B05351,20149.39,1
U00108,B05352,17951.43,1
U00680,B05353,48650.84,1
U00859,B05354,2624.5,1
U00435,B05355,437.82,0
U00531,B05356,39356.51,1
U00578,B05357,31612.79,1
U00861,B05358,3477.92,0
U00721,B05359,774.45,0
U00369,B05360,1673.46,0
U00146,B05361,3692.61,0
U00692,B05362,2159.88,0
U00653,B05363,11974.81,1
U00072,B05364,116.56,0
U00224,B05365,16344.33,1
U00031,B05366,615.05,0
U00475,B05367,43262.09,1
U00950,B05368,4550.02,1
U00119,B05369,877.37,0
U00028,B05370,13153.2,1
U00422,B05371,1193.05,0
U00056,B05372,1184.63,0
U00838,B05373,9174.95,1
U00274,B05374,1593.29,0
U00039,B05375,3752.13,0
U00090,B05376,3173.15,1
U00933,B05377,632.81,0
U00690,B05378,2670.41,0
U00024,B05379,477.88,0
U00523,B05380,1533.88,0
U00951,B05381,636.5,0
U00961,B05382,7319.29,1
U00721,B05383,2090.84,0
U00586,B05384,1507.91,0
U00311,B05385,12960.51,1
U00448,B05386,485.95,0
U00245,B05387,2838.1,0
U00244,B05388,2253.45,0
U00988,B05389,3436.56,0
U00237,B05390,41.74,0
U00464,B05391,57977.19,1
U00275,B05392,258.88,0
U00287,B05393,1803.32,0
U00628,B05394,299.44,0
U00149,B05395,2636.26,0
U00928,B05396,5624.44,0
U00646,B05397,4441.07,0
U00174,B05398,4909.61,0
U00354,B05399,13842.08,1
U00831,B05400,860.96,0
U00596,B05401,407.49,0
U00247,B05402,1771.33,0
U00221,B05403,230.65,0
U00289,B05404,1738.48,0
U00010,B05405,2662.39,0
U00698,B05406,21967.49,1
U00821,B05407,2540.33,0
U00969,B05408,3282.72,0
U00726,B05409,1638.4,0
U00840,B05410,1205.4,0
U00834,B05411,909.72,0
U00447,B05412,234.42,0
U00538,B05413,52.36,0
U00287,B05414,4530.22,0
U00174,B05415,792.47,0
U00050,B05416,344.29,0
U00340,B05417,939.17,0
U00742,B05418,19236.44,1
U00020,B05419,801.81,0
U00553,B05420,6.49,0
U00017,B05421,721.1,0
U00175,B05422,731.01,0
U00510,B05423,1245.11,0
U00059,B05424,19270.02,1
U00155,B05425,528.97,0
U00050,B05426,90722.94,1
U00751,B05427,1261.57,0
U00702,B05428,1971.07,0
U00436,B05429,1840.01,0
U00606,B05430,547.8,0
U00504,B05431,108.37,0
U00741,B05432,1499.86,0
U00488,B05433,10590.89,1
U00721,B05434,4442.23,0
U00678,B05435,4126.9,0
U00442,B05436,99.18,0
U00503,B05437,749.52,0
U00665,B05438,133.81,0
U00405,B05439,1308.68,0
U00445,B05440,244.93,0
U00037,B05441,2658.0,0
U00666,B05442,2654.91,0
U00907,B05443,93958.87,1
U00554,B05444,606.76,0
U00187,B05445,1827.74,0
U00282,B05446,23920.32,1
U00126,B05447,48722.41,1
U00884,B05448,17105.34,1
U00352,B05449,260.75,0
U00220,B05450,1367.61,0
U00655,B05451,376.66,0
U00503,B05452,1213.63,0
U00358,B05453,66246.21,1
U00074,B05454,6712.72,0
U00223,B05455,1357.58,0
U00101,B05456,6398.41,0
U00389,B05457,67564.89,1
U00974,B05458,1574.65,0
U00285,B05459,699.09,0
U00464,B05460,4172.37,0
U00907,B05461,892.39,0
U00433,B05462,686.12,0
U00050,B05463,1406.83,0
U00411,B05464,2684.16,0
U00196,B05465,354.48,0
U00860,B05466,15594.28,1
U00217,B05467,1847.07,0
U00362,B05468,3938.34,0
U00710,B05469,2119.44,0
U00329,B05470,9067.35,0
U00329,B05471,47273.56,1
U00043,B05472,76698.21,1
U00853,B05473,835.19,0
U00904,B05474,218.86,0
U00471,B05475,9442.64,1
U00709,B05476,363.6,0
U00358,B05477,420.72,0
U00689,B05478,1189.72,0
U00952,B05479,35680.12,1
U00384,B05480,6020.86,1
U00526,B05481,2051.82,0
U00131,B05482,450.51,0
U00087,B05483,23919.27,1
U00589,B05484,509.96,0
U00642,B05485,309.78,0
U00667,B05486,15469.97,1
U00997,B05487,3694.8,0
U00067,B05488,56274.3,1
U00789,B05489,41279.82,1
U00978,B05490,1363.52,0
U00726,B05491,29914.81,1
U00297,B05492,61.62,0
U00990,B05493,13853.28,1
U00802,B05494,1363.48,0
U00653,B05495,3914.17,0
U00129,B05496,332.45,0
U00722,B05497,18828.48,1
U00889,B05498,21719.85,1
U00377,B05499,2032.67,0
U00504,B05500,643.02,0
U00933,B05501,351.9,0
U00548,B05502,5995.34,0
U00794,B05503,28969.97,1
U00152,B05504,547.43,0
U00476,B05505,116.55,0
U00945,B05506,24063.12,1
U00535,B05507,13399.58,1
U00978,B05508,9474.5,1
U00818,B05509,4378.37,0
U00482,B05510,7711.53,0
U00659,B05511,2322.39,0
U00270,B05512,8781.65,1
U00250,B05513,1121.56,0
U00484,B05514,76256.45,1
U00151,B05515,61.66,0
U00811,B05516,2190.63,0
U00168,B05517,35335.42,1
U00051,B05518,587.38,0
U00011,B05519,44642.2,1
U00430,B05520,1353.68,0
U00945,B05521,17837.53,1
U00401,B05522,8188.91,0
U00280,B05523,16112.82,1
U00447,B05524,82140.6,1
U00815,B05525,36699.17,1
U00484,B05526,860.17,0
U00442,B05527,36353.39,1
U00637,B05528,1666.87,0
U00309,B05529,28649.96,1
U00243,B05530,3639.12,0
U00083,B05531,1193.04,0
U00406,B05532,17655.91,1
U00011,B05533,6371.35,1
U00667,B05534,1589.31,0
U00025,B05535,1789.14,0
U00042,B05536,248.11,0
U00906,B05537,918.66,0
U00210,B05538,360.05,0
U00088,B05539,1257.05,0
U00674,B05540,2072.41,0
U00415,B05541,8396.06,0
U00685,B05542,11387.86,1
U00539,B05543,174.12,0
U00193,B05544,822.39,0
U00817,B05545,3251.79,0
U00217,B05546,9530.46,1
U00213,B05547,886.3,0
U00631,B05548,1460.6,0
U00472,B05549,34096.75,1
U00390,B05550,4893.29,0
U00179,B05551,181.57,0
U00055,B05552,2966.49,0
U00459,B05553,11526.98,1
U00703,B05554,14001.88,1
U00338,B05555,6442.62,0
U00141,B05556,2457.38,0
U00294,B05557,2185.98,0
U00856,B05558,812.12,0
U00162,B05559,5018.97,0
U00206,B05560,10890.2,0
U00775,B05561,1595.54,0
U00940,B05562,2027.53,1
U00201,B05563,37816.16,1
U00521,B05564,15601.07,1
U00439,B05565,2527.12,0
U00054,B05566,1498.87,0
U00384,B05567,234.26,0
U00809,B05568,494.97,0
U00373,B05569,257.1,0
U00685,B05570,7298.69,1
U00486,B05571,41.48,0
U00048,B05572,92127.57,1
U00652,B05573,64951.99,1
U00769,B05574,28.09,0
U00102,B05575,15400.82,1
U00016,B05576,539.12,0
U00316,B05577,2536.76,0
U00511,B05578,11807.42,1
U00237,B05579,37357.75,1
U00585,B05580,1409.96,0
U00471,B05581,32512.37,1
U00099,B05582,89463.91,1
U00897,B05583,950.16,0
U00540,B05584,4117.31,0
U00456,B05585,3220.92,0
U00963,B05586,1273.35,0
U00136,B05587,117.76,0
U00009,B05588,8627.55,1
U00557,B05589,1463.32,0
U00834,B05590,3438.79,0
U00447,B05591,47413.7,1
U00747,B05592,911.14,0
U00506,B05593,2006.03,1
U00187,B05594,462.03,0
U00141,B05595,14736.74,1
U00095,B05596,516.54,0
U00153,B05597,3663.68,0
U00900,B05598,15.63,0
U00823,B05599,936.6,0
U00826,B05600,7082.21,0
U00286,B05601,571.21,0
U00063,B05602,7427.69,0
U00842,B05603,2025.21,0
U00375,B05604,164.8,0
U00055,B05605,3057.05,0
U00604,B05606,538.65,0
U00653,B05607,287.44,0
U00350,B05608,2028.21,0
U00441,B05609,2539.89,0
U00074,B05610,2202.28,0
U00677,B05611,1408.69,0
U00051,B05612,31137.29,1
U00120,B05613,196.17,0
U00554,B05614,8161.72,1
U00824,B05615,19429.11,1
U00242,B05616,1866.64,0
U00742,B05617,1275.33,0
U00965,B05618,28696.93,1
U00384,B05619,2637.3,0
U00331,B05620,2939.48,1
U00138,B05621,213.3,0
U00267,B05622,16695.96,1
U00994,B05623,6872.51,0
U00112,B05624,2590.94,0
U00766,B05625,2770.23,0
U00224,B05626,2963.5,0
U00459,B05627,43496.88,1
U00597,B05628,1990.02,0
U00630,B05629,651.06,0
U00684,B05630,3162.16,0
U00994,B05631,1214.57,0
U00398,B05632,43628.56,1
U00416,B05633,8767.55,0
U00659,B05634,76.37,0
U00497,B05635,857.94,0
U00151,B05636,14350.78,1
U00275,B05637,1836.4,0
U00579,B05638,24937.95,1
U00350,B05639,674.51,0
U00544,B05640,358.32,0
U00431,B05641,9067.23,1
U00662,B05642,2171.47,0
U00199,B05643,1508.53,0
U00889,B05644,545.61,0
U00309,B05645,1700.24,0
U00218,B05646,21111.2,1
U00895,B05647,1514.17,0
U00752,B05648,27388.0,1
U00579,B05649,8341.78,0
U00166,B05650,8786.3,1
U00583,B05651,2846.5,0
U00162,B05652,223.98,0
U00518,B05653,13944.48,1
U00560,B05654,2944.26,0
U00698,B05655,1364.52,0
U00366,B05656,7995.49,1
U00511,B05657,641.31,0
U00667,B05658,7997.41,0
U00477,B05659,7131.66,1
U00702,B05660,3047.03,0
U00685,B05661,4830.13,0
U00274,B05662,47538.29,1
U00108,B05663,9310.12,1
U00830,B05664,315.55,0
U00551,B05665,23.35,0
U00481,B05666,1148.39,0
U00738,B05667,433.17,0
U00350,B05668,829.9,0
U00555,B05669,1850.4,0
U00753,B05670,26097.47,1
U00529,B05671,11952.28,1
U00194,B05672,93786.76,1
U00078,B05673,1108.26,0
U00549,B05674,26847.09,1
U00966,B05675,2780.69,0
U00569,B05676,15902.11,1
U00469,B05677,26612.69,1
U00553,B05678,11615.83,0
U00845,B05679,420.65,0
U00905,B05680,15503.29,1
U00221,B05681,261.43,0
U00763,B05682,75874.61,1
U00964,B05683,781.17,0
U00696,B05684,2463.53,0
U00669,B05685,7179.03,1
U00969,B05686,19134.67,1
U00256,B05687,4090.25,0
U00681,B05688,721.24,0
U00357,B05689,1428.73,0
U00988,B05690,2180.22,0
U00115,B05691,4235.08,0
U00063,B05692,711.7,0
U00581,B05693,1915.53,0
U00785,B05694,917.63,0
U00722,B05695,995.16,0
U00391,B05696,7610.35,1
U00200,B05697,51.42,0
U00005,B05698,2997.68,0
U00380,B05699,47702.62,1
U00555,B05700,1733.33,0
U00063,B05701,1914.78,0
U00285,B05702,219.62,0
U00894,B05703,3798.33,0
U00433,B05704,151.6,0
U00434,B05705,1769.36,0
U00485,B05706,9.98,0
U00253,B05707,4983.47,0
U00190,B05708,2994.74,0
U00979,B05709,4102.97,0
U00760,B05710,4.81,0
U00385,B05711,3464.72,0
U00968,B05712,11690.42,1
U00602,B05713,86.54,0
U00809,B05714,4347.78,0
U00098,B05715,46936.35,1
U00655,B05716,2590.24,0
U00173,B05717,3149.96,0
U00660,B05718,9068.55,1
U00923,B05719,19991.84,1
U00452,B05720,11386.82,1
U00499,B05721,1586.96,0
U00043,B05722,31404.41,1
U00801,B05723,7164.44,0
U00709,B05724,1648.49,0
U00978,B05725,2040.57,0
U00568,B05726,675.12,0
U00905,B05727,5407.2,0
U00009,B05728,110.71,0
U00906,B05729,46.0,0
U00211,B05730,3389.42,0
U00475,B05731,2969.78,0
U00746,B05732,2915.04,1
U00766,B05733,37305.94,1
U00764,B05734,40.05,0
U00988,B05735,2532.74,0
U00791,B05736,24419.71,1
U00261,B05737,758.84,0
U00939,B05738,936.3,0
U00205,B05739,184.28,0
U00886,B05740,57050.48,1
U00295,B05741,4312.63,0
U00980,B05742,173.9,0
U00932,B05743,14016.62,1
U00765,B05744,44.85,0
U00988,B05745,4039.89,0
U00365,B05746,10803.73,1
U00511,B05747,1561.25,1
U00417,B05748,27127.96,1
U00277,B05749,2340.96,0
U00167,B05750,5178.72,0
U00467,B05751,50969.24,1
U00565,B05752,4153.5,0
U00507,B05753,5265.83,1
U00045,B05754,799.01,0
U00276,B05755,348.1,0
U00269,B05756,2053.12,0
U00361,B05757,2322.7,0
U00557,B05758,2639.8,0
U00352,B05759,1211.47,0
U00388,B05760,841.56,0
U00325,B05761,19.54,0
U00223,B05762,1160.18,0
U00175,B05763,4088.04,1
U00322,B05764,1782.77,0
U00641,B05765,319.72,0
U00442,B05766,993.84,0
U00535,B05767,3677.72,0
U00058,B05768,9432.58,1
U00266,B05769,9025.56,1
U00048,B05770,566.48,0
U00410,B05771,828.35,0
U00945,B05772,5688.46,0
U00120,B05773,83532.2,1
U00722,B05774,27937.91,1
U00462,B05775,217.44,0
U00584,B05776,1971.1,0
U00614,B05777,3478.04,0
U00585,B05778,5186.85,1
U00295,B05779,1316.47,0
U00974,B05780,19288.06,1
U00693,B05781,626.53,0
U00137,B05782,1869.11,0
U00502,B05783,1546.35,0
U00347,B05784,14733.35,1
U00165,B05785,45437.18,1
U00626,B05786,1280.82,1
U00575,B05787,19071.21,1
U00203,B05788,2140.12,0
U00091,B05789,29911.24,1
U00229,B05790,11534.52,1
U00024,B05791,54670.58,1
U00321,B05792,112.6,0
U00554,B05793,5951.08,0
U00543,B05794,5566.94,1
U00144,B05795,79421.41,1
U00750,B05796,7307.73,0
U00060,B05797,1515.86,0
U00159,B05798,842.9,0
U00442,B05799,4625.44,0
U00863,B05800,18053.48,1
U00012,B05801,8744.5,0
U00291,B05802,59.63,0
U00631,B05803,819.06,0
U00061,B05804,4350.79,1
U00684,B05805,1641.19,0
U00341,B05806,1842.66,0
U00323,B05807,15.88,0
U00303,B05808,3706.0,1
U00874,B05809,23078.42,1
U00148,B05810,2540.77,0
U00214,B05811,1115.06,0
U00643,B05812,582.25,0
U00551,B05813,245.46,0
U00019,B05814,492.94,0
U00800,B05815,351.24,0
U00725,B05816,5839.88,0
U00127,B05817,163.31,0
U00952,B05818,763.85,0
U00820,B05819,195.54,0
U00695,B05820,97860.33,1
U00424,B05821,23404.01,1
U00885,B05822,2894.89,0
U00020,B05823,3081.09,0
U00759,B05824,3789.72,0
U00881,B05825,2509.83,0
U00697,B05826,137.77,0
U00142,B05827,23432.95,1
U00380,B05828,495.04,0
U00008,B05829,29189.83,1
U00217,B05830,712.64,0
U00931,B05831,3065.44,0
U00460,B05832,12923.39,1
U00859,B05833,1657.57,0
U00235,B05834,32902.79,1
U00858,B05835,471.53,0
U00685,B05836,7681.54,1
U00692,B05837,22176.12,1
U00157,B05838,33513.32,1
U00855,B05839,864.18,0
U00865,B05840,4096.2,0
U00186,B05841,302.93,0
U00173,B05842,16033.36,1
U00435,B05843,17588.38,1
U00378,B05844,474.32,0
U00053,B05845,3077.24,0
U00279,B05846,8796.68,0
U00623,B05847,4760.58,0
U00023,B05848,41099.25,1
U00836,B05849,455.77,0
U00197,B05850,14042.21,1
U00875,B05851,10415.94,1
U00117,B05852,777.22,0
U00742,B05853,14213.49,1
U00279,B05854,1724.05,1
U00381,B05855,3143.17,1
U00399,B05856,1711.53,0
U00587,B05857,620.31,0
U00047,B05858,193.53,0
U00685,B05859,199.03,0
U00616,B05860,7.16,0
U00963,B05861,11841.88,1
U00886,B05862,36515.08,1
U00790,B05863,33123.09,1
U00591,B05864,3847.84,0
U00583,B05865,30327.05,1
U00272,B05866,2094.83,0
U00230,B05867,1986.9,0
U00925,B05868,5990.7,0
U00823,B05869,1014.26,0
U00094,B05870,2440.22,0
U00077,B05871,3388.56,0
U00620,B05872,1946.23,0
U00009,B05873,1307.5,0
U00724,B05874,432.22,0
U00316,B05875,967.18,0
U00065,B05876,3737.03,0
U00738,B05877,1659.05,0
U00994,B05878,3964.25,0
U00289,B05879,1525.48,1
U00406,B05880,18343.15,1
U00606,B05881,38298.02,1
U00233,B05882,9360.32,1
U00170,B05883,280.22,0
U00915,B05884,3745.72,0
U00162,B05885,3205.15,0
U00480,B05886,172.56,0
U00291,B05887,838.06,0
U00177,B05888,1850.73,0
U00332,B05889,1968.48,0
U00495,B05890,64153.28,1
U00728,B05891,553.22,0
U00599,B05892,74638.51,1
U00890,B05893,5793.04,1
U00415,B05894,7644.7,1
U00424,B05895,440.51,0
U00255,B05896,1567.91,0
U00107,B05897,77722.33,1
U00985,B05898,15177.84,1
U00824,B05899,29496.67,1
U00969,B05900,1208.26,0
U00616,B05901,539.79,0
U00706,B05902,266.1,0
U00084,B05903,8995.77,1
U00352,B05904,314.08,0
U00870,B05905,2929.21,0
U00838,B05906,1258.75,0
U00435,B05907,18736.11,1
U00783,B05908,2521.23,0
U00662,B05909,2996.97,0
U00317,B05910,8174.29,0
U00946,B05911,1727.32,0
U00538,B05912,55788.24,1
U00138,B05913,1753.64,0
U00213,B05914,18803.94,1
U00339,B05915,2374.04,0
U00837,B05916,1325.48,0
U00132,B05917,583.99,0
U00313,B05918,1366.79,0
U00363,B05919,1756.33,0
U00530,B05920,6207.13,0
U00671,B05921,2779.79,0
U00210,B05922,3861.13,0
U00406,B05923,4846.0,0
U00974,B05924,1387.12,0
U00321,B05925,39071.27,1
U00968,B05926,4170.98,0
U00133,B05927,36552.03,1
U00290,B05928,2443.66,0
U00477,B05929,454.85,0
U00287,B05930,4915.93,0
U00184,B05931,272.22,0
U00842,B05932,4714.72,0
U00966,B05933,1860.51,0
U00283,B05934,2468.21,0
